id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
95278545,840, €/mes,41.4196008,2.1497583,,78,3,2,,,1,NULL,,,0,,,1,NULL,1964,2,Barcelona,El Coll,3.906741044,,,piso,,El Coll | La Teixonera,0.281088774,10/4/2021 4:20,10/19/2021 15:05
95279347,700, €/mes,41.4021513,2.1362204,34,36,1,1,1,,1, norte,3,,1,,,1,electric,1900,2,Barcelona,Sant Gervasi - La Bonanova,3.227959962,3,,piso,,Lesseps,1.249021739,10/3/2021 22:11,10/4/2021 9:01
95281737,850, €/mes,41.3583067,2.1379629,65,68,2,1,,1,, este,,,1,,,,,1975,2,Barcelona,La Marina del Port,4.236770125,,,piso,,Foneria,0.311406619,10/4/2021 5:19,10/4/2021 5:19
95283092,800, €/mes,41.4039032,2.2032442,50,54,2,1,,1,0,NULL,1,,0,,,,NULL,1910,2,Barcelona,El Poblenou,3.301528872,3,,piso,,Poblenou,0.023352675,10/4/2021 2:44,10/22/2021 23:54
95283219,654, €/mes,41.4266787,2.1642988,,46,2,1,,,1,,1,,1,,,,,,2,Barcelona,Vilapicina i la Torre Llobeta,4.338765789,3,,piso,,Horta,0.501769644,10/22/2021 17:05,10/22/2021 17:05
95284471,850, €/mes,41.4114141,2.1783961,67,71,3,1,,,1,NULL,3,,1,,,,NULL,,2,Barcelona,El Camp de l'Arpa del Clot,2.709394574,3,,piso,,Sant Pau | Dos de Maig,0.211715623,10/19/2021 16:47,11/12/2021 12:26
95284605,860, €/mes,41.3984717,2.1937373,51,61,3,1,1,,1, norte,4,1,0,,,,na,1885,2,Barcelona,El Parc i la Llacuna del Poblenou,2.309213202,3,,atico,,Llacuna,0.348150822,10/4/2021 6:01,11/12/2021 12:47
95284981,950, €/mes,41.3745956,2.127064,,65,2,1,,1,1,NULL,5,1,1,,,1,NULL,,2,Barcelona,Sants - Badal,3.870762311,3,,atico,,Badal,0.113141019,11/11/2021 14:58,11/12/2021 16:05
95285193,875, €/mes,41.4071244,2.158869,52,55,3,1,1,,1, sur,1,,0,,,,na,1936,2,Barcelona,Vila de Gràcia,2.328660382,3,,piso,,Joanic,0.371595217,10/4/2021 6:01,10/4/2021 6:01
95286879,850, €/mes,41.380101,2.1481515,,70,2,1,1,,1,NULL,4,,1,,,,na,,2,Barcelona,La Nova Esquerra de l'Eixample,2.013183624,3,,piso,,Tarragona,0.295324999,10/4/2021 5:19,10/23/2021 22:01
95287002,798, €/mes,41.3812162,2.1351792,,36,1,1,,,1,NULL,2,,1,,,1,NULL,,2,Barcelona,Sants-Montjuïc,2.993077339,,,piso,,Plaça del Centre,0.098057257,10/4/2021 1:06,10/22/2021 22:52
95287278,875, €/mes,41.4017116,2.1553987,53,54,3,1,1,,1,,1,,1,,,,,,2,Barcelona,Vila de Gràcia,1.956594826,3,,piso,,Fontana,0.200995467,10/4/2021 6:01,10/4/2021 6:01
95287580,900, €/mes,41.3883706,2.1787033,,70,2,1,,,1, norte,3,,0,,,1,electric,1900,2,Barcelona,Sant Pere - Santa Caterina i la Ribera,0.734832753,3,,piso,,Urquinaona,0.423538733,9/30/2021 2:00,10/4/2021 7:51
95287841,800, €/mes,41.4180271,2.1388,52,60,3,1,1,1,1,NULL,1,,0,,,,NULL,1954,2,Barcelona,Vallcarca i els Penitents,4.239169261,3,,piso,,Penitents,0.183307789,10/4/2021 14:44,11/11/2021 20:37
95287873,790, €/mes,41.3760344,2.1536301,60,65,2,1,1,,1, este,3,,0,,,,na,1900,2,Barcelona,Sant Antoni,1.894779899,3,,piso,,Espanya,0.359888173,10/4/2021 5:19,11/11/2021 20:37
95288436,950, €/mes,41.3786257,2.1239429,65,70,3,1,,,1, este,5,,1,,,1,electric,1961,2,Barcelona,La Maternitat i Sant Ramon,3.973323091,3,,piso,,Badal,0.445060323,11/11/2021 14:58,11/12/2021 16:05
95288968,922, €/mes,41.4308717,2.1597616,,90,4,2,1,,1,,2,,0,,,,,,2,Barcelona,Horta,4.854278827,3,,piso,,Horta,0.13019311,10/22/2021 15:03,10/22/2021 15:03
95289187,950, €/mes,41.3854076,2.131079,51,58,2,1,1,,1, este,1,,0,,,1,bomba,1856,2,Barcelona,Les Corts,3.253187653,3,,piso,,Les Corts,0.144302347,11/11/2021 14:58,11/12/2021 16:05
95289259,650, €/mes,41.4218473,2.1565821,56,57,3,1,,,0, sur,3,,0,,,1,gas,1975,2,Barcelona,El Carmel,3.936502697,3,,piso,,El Carmel,0.326903164,10/22/2021 17:05,10/22/2021 17:05
95289388,850, €/mes,41.4096248,2.1833629,65,68,3,1,,,1,,,,1,,,,,,2,Barcelona,El Camp de l'Arpa del Clot,2.664067511,3,,piso,,Encants,0.271395881,10/4/2021 6:01,10/4/2021 6:01
95289602,635, €/mes,41.3847965,2.1760655,21,25,1,1,,1,0,NULL,5,,0,,,1,NULL,,2,Barcelona,Ciutat Vella,0.618211427,3,,piso,,Jaume I,0.218882771,10/1/2021 10:09,10/22/2021 17:05
