id,price,currency,latitude,longitude,sq_meters,sq_meters_built,rooms,bathrooms,balcony,terrace,exterior,orientation,floor,rooftop,elevator,doorman,pool,ac,heating,year_built,quality,city,neighborhood,dist_city_center,furniture,garage,property_type,garden,closest_station,dist_closest_station,created_at,last_seen
90949375,131500, €,41.3820045,2.1677361,43.0,45,2,1,,,1.0, sur,4.0,,0.0,,,,,,2,Barcelona,El Raval,0.680611668,,,piso,,Sant Antoni,0.446186731,11/12/2021 9:27,11/12/2021 9:27
90949533,119500, €,41.4484233,2.1744948,49.0,53,3,1,,,1.0, sur,4.0,1.0,0.0,,,,gas,,2,Barcelona,Les Roquetes,6.742802758,,,atico,,Roquetes,0.157752151,9/2/2021 16:12,11/11/2021 20:54
90949710,134500, €,41.3797748,2.1656218,36.0,38,2,1,,,1.0, sur,1.0,,0.0,,,,na,,2,Barcelona,El Raval,0.9723488,,,piso,,Sant Antoni,0.198796431,10/23/2021 21:41,11/12/2021 9:27
90949795,134000, €,41.4316809,2.1695335,58.0,60,2,1,,,1.0, sur,1.0,,0.0,,,,,,2,Barcelona,Can Peguera - El Turó de la Peira,4.869848944,,,piso,,Vilapicina,0.20923171,10/4/2021 4:41,11/12/2021 9:27
90949854,135000, €,41.4439957,2.1770915,55.0,64,3,1,1.0,,1.0,,1.0,,0.0,,,,,,2,Barcelona,Verdun,6.268125826,,,piso,,Via Júlia,0.125137698,10/19/2021 15:56,11/12/2021 9:27
90949944,144500, €,41.4276653,2.1790216,53.0,60,3,1,,,1.0, sur,1.0,,1.0,,,,,,2,Barcelona,Vilapicina i la Torre Llobeta,4.487787757,,,piso,,Virrei Amat,0.410844771,9/3/2021 9:52,11/12/2021 13:16
90950435,143550, €,41.4385476,2.17572,70.0,75,3,1,1.0,,1.0, sur,3.0,1.0,0.0,,,,,,2,Barcelona,Verdun,5.654261968,,,atico,,Llucmajor,0.263621678,9/3/2021 10:47,10/23/2021 21:41
90951061,81000, €,41.4493353,2.1766374,36.0,43,2,1,1.0,,1.0, sur,,,0.0,,,,,,2,Barcelona,Les Roquetes,6.856370584,,,piso,,Roquetes,0.190652936,9/3/2021 12:18,9/6/2021 12:32
90951618,133500, €,41.442866,2.1666602,61.0,65,2,1,,,1.0, este,1.0,,0.0,,,,gas,,2,Barcelona,La Guineueta,6.11990281,,,piso,,Canyelles,0.125789103,9/2/2021 17:45,10/4/2021 5:43
90970742,119000, €,41.4467673,2.1719928,45.0,51,2,1,,,1.0,,2.0,,0.0,,,1.0,na,1963.0,2,Barcelona,Nou Barris,6.550082277,,,piso,,Roquetes,0.356656165,10/22/2021 23:10,10/22/2021 23:10
90970918,97000, €,41.44887,2.18071,46.0,50,2,1,,,1.0, sur,4.0,,0.0,,,1.0,electric,1955.0,2,Barcelona,Nou Barris,6.841142737,,,piso,,Trinitat Nova,0.204531842,9/3/2021 13:04,9/6/2021 12:56
90974353,106200, €,41.4214861,2.1550529,46.0,50,3,1,1.0,,1.0, sur,,,1.0,,,,,,2,Barcelona,El Carmel,3.936302185,,,piso,,El Carmel,0.342520895,9/3/2021 16:01,11/11/2021 16:28
90976512,155000, €,41.3783146,2.1666721,,35,1,1,1.0,,1.0, sur,1.0,,0.0,,,,na,,2,Barcelona,El Raval,1.100098853,,,piso,,Sant Antoni,0.33244037,9/4/2021 22:56,10/4/2021 7:05
90977131,139000, €,41.3628681,2.1413093,,65,2,1,1.0,1.0,1.0, oeste,3.0,1.0,0.0,,,1.0,electric,,2,Barcelona,La Marina del Port,3.668103071,,,atico,,Foneria,0.323794403,9/3/2021 10:16,10/4/2021 5:43
90983947,137250, €,41.4329298,2.1698672,62.0,65,2,1,,,1.0, sur,2.0,,1.0,,,,,,2,Barcelona,Can Peguera - El Turó de la Peira,5.008659081,,,piso,,Vilapicina,0.33212615,9/3/2021 9:52,11/12/2021 10:28
90985417,124000, €,41.4480829,2.1878372,50.0,68,3,1,,,,,,,1.0,,,,na,1963.0,2,Barcelona,Nou Barris,6.858933374,,,piso,,Casa de l'Aigua,0.435381208,11/11/2021 20:54,11/11/2021 20:54
90996261,880200, €,41.3866784,2.1303448,,87,3,2,,1.0,1.0,,,,1.0,,1.0,1.0,,2015.0,2,Barcelona,Les Corts,3.305385825,,,piso,,Les Corts,0.287973569,8/28/2021 22:42,8/29/2021 17:23
90996277,986000, €,41.3864784,2.1317448,,102,3,2,,1.0,1.0,,,,1.0,,1.0,1.0,,2015.0,2,Barcelona,Les Corts,3.189687036,,,piso,,Les Corts,0.27230486,8/28/2021 22:42,8/29/2021 17:23
91003672,436000, €,41.4088061,2.1906827,,80,3,2,1.0,1.0,1.0,,,,1.0,,,1.0,na,2020.0,2,Barcelona,El Clot,2.899745092,,,piso,,Clot,0.362630002,8/30/2021 15:08,9/1/2021 10:30
91006334,206000, €,41.3799224,2.163652,,50,1,1,1.0,,1.0,,3.0,,0.0,,,,na,1900.0,2,Barcelona,Ciutat Vella,1.030056681,,,piso,,Sant Antoni,0.03570845,8/28/2021 20:59,8/29/2021 14:06
91011525,100000, €,41.4196745,2.1535432,53.0,61,3,1,,,,,,,,,,,,,2,Barcelona,Horta Guinardó,3.789181362,,,piso,,El Coll | La Teixonera,0.49092835,9/3/2021 13:04,11/11/2021 15:49
91031679,150000, €,41.4313836,2.1631,,65,3,1,,1.0,1.0,,,,1.0,,,,,,2,Barcelona,Can Peguera - El Turó de la Peira,4.870020989,,,piso,,Horta,0.330382826,9/3/2021 10:47,11/12/2021 13:50
91031958,96000, €,41.4610062,2.1779547,60.0,65,3,1,1.0,,1.0,,5.0,,0.0,,,,,1965.0,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,8.159155873,,,piso,,Torre Baró | Vallbona,0.25954179,9/3/2021 17:07,11/11/2021 15:49
91033076,103500, €,41.4494708,2.1805255,,50,2,1,,,1.0,,1.0,,0.0,,,,,1963.0,2,Barcelona,La Trinitat Nova,6.905405551,,,piso,,Trinitat Nova,0.196914135,9/3/2021 13:04,10/22/2021 20:53
91039680,146000, €,41.4454338,2.1760327,,80,3,1,1.0,,1.0,,1.0,,0.0,,,,,1975.0,2,Barcelona,Les Roquetes,6.419755308,,,piso,,Roquetes,0.248755326,9/3/2021 10:47,11/12/2021 13:16
91060931,146000, €,41.4440338,2.1758327,81.0,83,3,1,1.0,,1.0, sur,1.0,,0.0,,,,na,,2,Barcelona,Les Roquetes,6.263202345,,,piso,,Via Júlia,0.229063075,9/3/2021 11:33,11/12/2021 13:16
91079569,150000, €,41.4237499,2.1860277,,47,3,1,,1.0,0.0,,,,0.0,,,,na,1964.0,2,Barcelona,La Sagrera,4.207925438,,,piso,,La Sagrera,0.345921925,9/4/2021 21:07,9/8/2021 12:09
91089411,105000, €,41.4466705,2.1705009,58.0,62,3,1,,,1.0,,2.0,,0.0,,,,,1975.0,2,Barcelona,Les Roquetes,6.53721249,,,piso,,Roquetes,0.479680158,9/3/2021 13:04,11/11/2021 16:28
91094415,69900, €,41.4647459,2.1757647,,56,3,1,,,,,,,1.0,,,,,,2,Barcelona,Nou Barris,8.561444693,,,piso,,Can Cuiàs,0.34351473,9/3/2021 12:18,11/12/2021 16:40
91094459,95000, €,41.4607406,2.1802728,,57,3,1,,1.0,,,,,0.0,,,,,,2,Barcelona,Nou Barris,8.147928619,,,piso,,Torre Baró | Vallbona,0.173880242,9/3/2021 13:04,11/11/2021 15:49
91094884,420000, €,41.4053123,2.1357929,80.0,89,3,1,,,,,,,1.0,,,,gas,1956.0,2,Barcelona,Sarrià-Sant Gervasi,3.443764954,,,piso,,Vallcarca,1.028250822,8/28/2021 17:53,8/29/2021 11:04
91101544,110000, €,41.4463999,2.17233,,51,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.510038598,,,piso,,Roquetes,0.344419395,9/3/2021 17:07,11/11/2021 16:28
91101657,70000, €,41.4296786,2.1642246,33.0,37,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,4.671253111,,,piso,,Vilapicina,0.296294814,9/3/2021 12:18,11/12/2021 16:40
91101659,152500, €,41.438153,2.161866,52.0,60,3,1,,1.0,,,,,,,,,,,2,Barcelona,Horta Guinardó,5.629864597,,,piso,,Valldaura,0.416308725,9/3/2021 10:47,11/12/2021 15:47
91101673,148500, €,41.4207085,2.1802978,30.0,46,2,1,,,,,,,,,,,,,2,Barcelona,Sant Andreu,3.75058705,,,piso,,Congrés,0.312776312,9/3/2021 10:16,11/12/2021 13:50
91101682,144000, €,41.4224272,2.2089103,51.0,69,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,5.032927826,,,piso,,La Pau,0.268986523,9/3/2021 10:47,11/12/2021 13:16
91101686,114500, €,41.4491336,2.1823876,43.0,50,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.889936621,,,piso,,Trinitat Nova,0.080043992,9/3/2021 17:07,11/11/2021 16:28
91101689,151500, €,41.4289262,2.1284663,59.0,85,3,1,,,,,,,,,,,,,2,Barcelona,Horta Guinardó,5.725679352,,,piso,,Vall d'Hebron,1.245663164,11/10/2021 16:15,11/12/2021 13:50
91101691,136350, €,41.4324221,2.1756012,46.0,58,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,4.974812396,,,piso,,Virrei Amat,0.307804355,9/3/2021 9:52,11/12/2021 9:27
91101728,103500, €,41.4489708,2.1823255,38.0,50,2,1,,1.0,,,,,,,,,,,2,Barcelona,Nou Barris,6.871254651,,,piso,,Trinitat Nova,0.09847475,9/3/2021 13:04,10/22/2021 20:53
91101746,96000, €,41.4620062,2.1766547,57.0,65,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.261935838,,,piso,,Ciutat Meridiana,0.214140532,9/3/2021 17:07,11/11/2021 15:49
91101766,104000, €,41.4152007,2.219478,46.0,52,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,5.130057817,,,piso,,Besòs Mar,0.283538125,9/3/2021 13:42,11/11/2021 15:49
91101767,109500, €,41.4148339,2.163919,42.0,55,3,1,,,,,,,,,,,,,2,Barcelona,Horta Guinardó,3.037403193,,,piso,,Alfons X,0.345157457,9/3/2021 17:07,11/11/2021 16:28
91101768,152000, €,41.4138433,2.1880602,37.0,47,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,3.258492671,,,piso,,Navas,0.273765983,9/4/2021 22:56,11/12/2021 13:50
91101804,101500, €,41.4485032,2.1775121,43.0,47,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.770564395,,,piso,,Roquetes,0.150005247,9/3/2021 13:04,11/11/2021 15:49
91101879,134000, €,41.4336809,2.1688335,52.0,58,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,5.093008436,,,piso,,Vilapicina,0.371757125,9/2/2021 17:45,11/12/2021 9:27
91101951,134500, €,41.3796876,2.164008,36.0,83,1,1,,,,,,,,,,,,,2,Barcelona,Ciutat Vella,1.038195102,,,piso,,Sant Antoni,0.066010179,9/3/2021 9:52,11/12/2021 9:27
91101952,143550, €,41.4383476,2.17522,56.0,70,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,5.628668379,,,piso,,Llucmajor,0.217875526,9/3/2021 10:47,10/23/2021 21:41
91101954,101000, €,41.4524966,2.1898536,49.0,62,3,1,,,,,,,,,,,,,2,Barcelona,Sant Andreu,7.374929132,,,piso,,Casa de l'Aigua,0.43638004,9/3/2021 13:04,11/11/2021 15:49
91102434,107100, €,41.4620917,2.1776828,67.0,83,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.27768887,,,piso,,Ciutat Meridiana,0.289156478,9/3/2021 13:42,11/11/2021 16:28
91102455,86500, €,41.4473501,2.1731336,53.0,65,1,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.618055454,,,piso,,Roquetes,0.249670607,9/3/2021 12:18,11/12/2021 16:40
91102469,106200, €,41.4226861,2.1560529,46.0,55,3,1,,,,,,,,,,,,,2,Barcelona,Horta Guinardó,4.038506826,,,piso,,El Carmel,0.223890988,9/3/2021 16:01,11/11/2021 16:28
91102471,139050, €,41.4215234,2.2088287,52.0,69,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,4.952192841,,,piso,,Besòs,0.224350817,9/3/2021 10:16,10/23/2021 21:41
91102474,137250, €,41.4329298,2.1708672,,62,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,5.00928039,,,piso,,Vilapicina,0.385398069,9/3/2021 9:52,11/12/2021 10:28
91102480,137000, €,41.4475823,2.1769068,51.0,68,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.663984099,,,piso,,Roquetes,0.068154881,9/2/2021 18:12,11/12/2021 9:27
91102504,159000, €,41.4526775,2.1862994,,75,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,7.333568622,,,piso,,Casa de l'Aigua,0.194000849,9/3/2021 11:33,10/4/2021 9:26
91102515,146000, €,41.4454338,2.1762327,70.0,81,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.421101841,,,piso,,Roquetes,0.248950916,9/3/2021 10:47,11/12/2021 13:16
91102523,159500, €,41.3709437,2.1706091,36.0,43,1,1,,,,,,,,,,,,,2,Barcelona,Sants-Montjuïc,1.886923119,,,piso,,Paral·lel,0.42554935,10/3/2021 21:31,10/3/2021 21:31
91102540,142650, €,41.4144336,2.212514,50.0,66,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,4.619470785,,,piso,,Besòs Mar,0.306658725,9/3/2021 10:47,10/23/2021 21:41
91102571,131500, €,41.3796045,2.1661361,30.0,43,2,1,,,,,,,,,,,,,2,Barcelona,Ciutat Vella,0.975248768,,,piso,,Sant Antoni,0.242946945,9/3/2021 9:52,11/12/2021 9:27
91102574,114500, €,41.4448333,2.1773164,49.0,56,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.362664185,,,piso,,Via Júlia,0.160100664,9/2/2021 17:45,11/11/2021 16:28
91102587,110500, €,41.4141104,2.220336,46.0,53,1,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,5.117916037,,,piso,,Besòs Mar,0.371531043,9/2/2021 16:12,10/22/2021 21:20
91102588,99000, €,41.4485883,2.1809547,40.0,50,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.812810619,,,piso,,Trinitat Nova,0.205310359,9/3/2021 13:04,11/11/2021 15:49
91104707,81000, €,41.4463353,2.1749374,36.0,43,2,2,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.513208709,,,piso,,Roquetes,0.177165464,9/3/2021 12:18,10/4/2021 10:04
91104732,149000, €,41.3776075,2.1665071,37.0,46,3,1,,,,,,,,,,,,,2,Barcelona,Ciutat Vella,1.179733371,,,piso,,Sant Antoni,0.368198506,9/3/2021 10:16,10/4/2021 6:44
91104777,102500, €,41.4623462,2.1794077,55.0,61,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.31836066,,,piso,,Torre Baró | Vallbona,0.352676129,9/3/2021 13:42,11/11/2021 15:49
91105013,125000, €,41.4535883,2.19132,64.0,82,4,2,,,,,,,,,,,,,2,Barcelona,Sant Andreu,7.521363428,,,piso,,Trinitat Vella,0.556299063,9/2/2021 16:12,11/11/2021 21:48
91105037,113850, €,41.4471928,2.1845021,46.0,62,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.706352424,,,piso,,Trinitat Nova,0.317056773,9/2/2021 16:12,11/11/2021 16:28
91105064,150000, €,41.4237499,2.1858277,46.0,47,3,1,,1.0,,,,,,,,,,,2,Barcelona,Sant Andreu,4.202626605,,,piso,,La Sagrera,0.349457865,9/3/2021 10:16,10/4/2021 7:05
91105081,119500, €,41.4471233,2.1743948,45.0,49,3,1,,,,,,1.0,,,,,,,2,Barcelona,Nou Barris,6.597963882,,,piso,,Roquetes,0.154436891,9/2/2021 16:12,11/11/2021 20:54
91105086,148000, €,41.4089838,2.1900112,45.0,56,3,1,,,,,,,,,,,,,2,Barcelona,Sant Martí,2.882680388,,,piso,,Clot,0.304803549,9/3/2021 10:16,10/4/2021 6:44
91105087,144500, €,41.4296653,2.1808216,42.0,52,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,4.733730852,,,piso,,Fabra i Puig,0.236860381,9/3/2021 9:52,10/4/2021 6:21
91105089,124000, €,41.4476829,2.1859372,50.0,68,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.782529063,,,piso,,Trinitat Nova,0.345702488,9/2/2021 17:45,11/11/2021 20:54
91105096,133500, €,41.441866,2.1679602,48.0,60,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.004854878,,,piso,,Canyelles,0.131722329,9/2/2021 17:45,10/4/2021 5:43
91105099,155000, €,41.3813453,2.1647773,46.0,54,1,2,,,,,,,,,,,,,2,Barcelona,Ciutat Vella,0.846021031,,,piso,,Sant Antoni,0.211515369,10/22/2021 16:13,11/12/2021 15:47
91105108,96000, €,41.4579047,2.1726858,52.0,57,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,7.790027399,,,piso,,Ciutat Meridiana,0.358026744,9/3/2021 13:04,11/11/2021 15:49
91109308,144500, €,41.4290653,2.1796216,,52,3,1,,,0.0,,1.0,,1.0,,,,na,1954.0,2,Barcelona,Vilapicina i la Torre Llobeta,4.649788681,,,piso,,Fabra i Puig,0.3427681,9/3/2021 9:52,9/8/2021 11:31
91119209,63800, €,41.4200355,2.1468641,,30,2,1,,,,,,,0.0,,,,,,2,Barcelona,La Teixonera,4.059131641,,,piso,,El Coll | La Teixonera,0.252069401,9/3/2021 12:18,11/12/2021 16:40
91134413,130000, €,41.4415066,2.1777617,,46,2,1,,1.0,0.0,,1.0,,1.0,,,1.0,bomba,1962.0,2,Barcelona,Verdun,5.998425502,,,piso,,Via Júlia,0.255918274,11/11/2021 21:48,11/11/2021 21:48
91143612,199900, €,41.4349791,2.1714267,70.0,75,2,1,1.0,,1.0, sur,4.0,,1.0,,,,,2000.0,2,Barcelona,Can Peguera - El Turó de la Peira,5.238108619,,,piso,,Llucmajor,0.274425042,8/30/2021 21:02,9/2/2021 11:01
91155500,150000, €,41.4245499,2.1836277,47.0,50,3,1,,1.0,0.0, sur,,,0.0,,,,,,2,Barcelona,La Sagrera,4.233929005,,,piso,,Congrés,0.238104473,9/3/2021 10:16,10/4/2021 7:05
91155746,144000, €,41.4230272,2.2107103,69.0,75,3,1,1.0,,1.0, sur,2.0,,1.0,,,,,,2,Barcelona,La Verneda i la Pau,5.181394025,,,piso,,Besòs,0.35664415,10/4/2021 6:21,11/12/2021 13:16
91157298,157000, €,41.4504371,2.1887969,77.0,85,3,1,,1.0,,,,,,,,,,,2,Barcelona,Sant Andreu,7.131966062,,,piso,,Casa de l'Aigua,0.341444895,9/3/2021 11:33,11/12/2021 15:47
91175434,99500, €,41.4166866,2.2155327,59.0,60,3,1,,,1.0, norte,4.0,,1.0,,,,,,2,Barcelona,El Besòs,4.973384076,,,piso,,Besòs Mar,0.18242798,9/3/2021 13:04,11/11/2021 15:49
91176051,269000, €,41.3750974,2.1566266,,66,3,1,,1.0,1.0,,1.0,,1.0,,,,,,2,Barcelona,El Poble Sec - Parc de Montjuïc,1.805197197,,,piso,,Poble Sec,0.302210978,8/29/2021 11:04,8/29/2021 11:04
91187159,605000, €,41.3994691,2.1613863,,113,4,2,,,1.0,,2.0,,1.0,,,,,1978.0,2,Barcelona,La Dreta de l'Eixample,1.470707807,,1.0,piso,,Diagonal,0.429106703,8/28/2021 21:29,8/29/2021 15:19
91208198,145000, €,41.44081,2.16877,58.0,60,3,1,1.0,,0.0, sur,4.0,,0.0,,,1.0,gas,1963.0,2,Barcelona,La Guineueta,5.885952247,,,piso,,Canyelles,0.224681379,9/3/2021 10:47,10/23/2021 22:21
91211817,89000, €,41.459634,2.1701363,,60,3,1,,,1.0,,5.0,,0.0,,,,,,2,Barcelona,Ciutat Meridiana - Torre Baró - Vallbona,7.978981251,,,piso,,Can Cuiàs,0.39392113,9/3/2021 12:18,11/12/2021 16:40
91214320,99000, €,41.4512148,2.1886671,,61,3,1,,,, oeste,,,0.0,,,,na,1964.0,2,Barcelona,Sant Andreu,7.214003843,,,piso,,Casa de l'Aigua,0.316918527,9/3/2021 13:04,11/11/2021 15:49
91229353,995000, €,41.3816805,2.1561999,176.0,181,5,3,1.0,1.0,1.0, sur,2.0,,1.0,,,1.0,gas,1970.0,2,Barcelona,Sant Antoni,1.337761358,,,piso,,Urgell,0.241855374,8/28/2021 19:44,8/29/2021 12:56
91249080,599000, €,41.4073961,2.1626852,,125,3,2,,,1.0,,,,1.0,,,1.0,,1946.0,2,Barcelona,Gràcia,2.250999795,,,piso,,Joanic,0.116833137,8/28/2021 18:28,8/29/2021 12:27
91249824,699000, €,41.3880857,2.1627625,95.0,106,3,2,1.0,,1.0, sur,1.0,,1.0,,,,gas,1900.0,2,Barcelona,L'Antiga Esquerra de l'Eixample,0.597651435,,,piso,,Universitat,0.298140206,8/29/2021 13:26,8/29/2021 13:26
91249859,1650000, €,41.4043715,2.1289386,,257,5,5,1.0,1.0,1.0, sur,1.0,,1.0,,1.0,1.0,gas,1979.0,2,Barcelona,Sarrià-Sant Gervasi,3.879366272,,1.0,piso,,Vallcarca,1.538025703,8/28/2021 18:28,8/29/2021 12:27
91249881,930000, €,41.3843804,2.1447262,,189,3,3,1.0,1.0,1.0, norte,5.0,1.0,1.0,,,1.0,gas,1981.0,2,Barcelona,La Nova Esquerra de l'Eixample,2.138622902,,,piso,,Entença,0.075092457,8/29/2021 13:26,8/29/2021 13:26
91250029,2800000, €,41.4009421,2.1249263,,270,7,5,,1.0,1.0, sur,6.0,1.0,1.0,,1.0,1.0,gas,1979.0,2,Barcelona,Sarrià-Sant Gervasi,4.02488004,,1.0,atico,,Maria Cristina,1.461830814,8/28/2021 18:28,8/29/2021 12:27
91251297,136000, €,41.4207391,2.1638506,,58,2,1,,1.0,1.0, sur,,,0.0,,,,gas,1954.0,2,Barcelona,La Font d'En Fargues,3.687618798,,,piso,,El Carmel,0.845506982,8/28/2021 21:29,9/2/2021 18:12
91256290,105000, €,41.4253903,2.1782542,54.0,58,1,1,,,1.0,,,,1.0,,,1.0,na,1962.0,2,Barcelona,El Congrés i els Indians,4.227607013,,,piso,,Maragall,0.156861286,9/3/2021 13:04,11/11/2021 15:49
91257825,145000, €,41.4253903,2.1782542,54.0,58,1,1,,,1.0,,,,1.0,,,1.0,na,1962.0,2,Barcelona,El Congrés i els Indians,4.227607013,,,piso,,Maragall,0.156861286,9/3/2021 9:52,10/23/2021 22:21
91264481,119000, €,41.4233252,2.1465762,47.0,50,1,1,,,1.0, sur,1.0,,0.0,,,1.0,bomba,,2,Barcelona,La Teixonera,4.39534845,,,piso,,El Coll | La Teixonera,0.221861951,9/2/2021 16:12,9/6/2021 15:40
91268449,99000, €,41.4539797,2.1919586,,58,3,1,,,,,,,1.0,,,,,,2,Barcelona,Sant Andreu,7.576407371,,,piso,,Trinitat Vella,0.580267825,9/3/2021 13:04,11/11/2021 15:49
91268992,154000, €,41.3796855,2.164556,50.0,52,2,1,,1.0,0.0, sur,4.0,1.0,0.0,,,1.0,,,2,Barcelona,El Raval,1.0174667,,,atico,,Sant Antoni,0.110956282,9/3/2021 10:47,11/11/2021 12:13
91288246,122000, €,41.3765648,2.1717126,27.0,31,1,1,,,0.0,,3.0,,0.0,,,,na,1880.0,2,Barcelona,El Raval,1.269657383,,,piso,,Paral·lel,0.314379905,11/11/2021 20:54,11/11/2021 20:54
91300403,795000, €,41.4023084,2.1487009,143.0,164,4,3,,1.0,, norte,,,1.0,,,1.0,individual,1972.0,2,Barcelona,Sant Gervasi - Galvany,2.388156361,,1.0,piso,,Fontana,0.362090511,8/28/2021 19:44,8/29/2021 12:56
91305624,149000, €,41.3710173,2.1357991,,61,1,1,1.0,,1.0, sur,4.0,,0.0,,,,gas,1910.0,2,Barcelona,Sants-Montjuïc,3.411178435,,,piso,,Mercat Nou,0.290618884,9/3/2021 10:16,11/12/2021 13:50
91307234,1085000, €,41.4041445,2.2081232,,293,3,3,1.0,1.0,,,,,,,,1.0,,2006.0,2,Barcelona,Sant Martí,3.66415361,,1.0,chalet,1.0,Poblenou,0.399308141,8/28/2021 18:28,8/29/2021 12:27
91310804,420000, €,41.3889933,2.1745015,,86,2,1,1.0,1.0,0.0, norte,4.0,,1.0,,,1.0,bomba,1926.0,2,Barcelona,Eixample,0.401198411,,,piso,,Urquinaona,0.071455286,8/28/2021 21:29,8/29/2021 15:19
91316984,192000, €,41.4133965,2.1707862,,40,1,1,,,1.0,,4.0,,1.0,,,1.0,,1929.0,2,Barcelona,Horta Guinardó,2.836892145,,,piso,,Alfons X,0.372866577,8/28/2021 18:28,8/29/2021 12:27
91325839,93600, €,41.4451967,2.1852557,,47,2,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,6.500215129,,,piso,,Torras i Bages,0.501947369,9/3/2021 13:04,11/11/2021 15:49
91326109,111500, €,41.4620597,2.1762491,51.0,71,3,1,,,,,,,,,,,,,2,Barcelona,Nou Barris,8.265643595,,,piso,,Ciutat Meridiana,0.194439063,9/3/2021 17:07,11/11/2021 16:28
91341969,1495000, €,41.3976677,2.1424708,,261,5,4,,1.0,1.0, norte,2.0,,1.0,,,1.0,gas,1961.0,2,Barcelona,Sarrià-Sant Gervasi,2.535084055,,1.0,piso,,Fontana,1.004103102,8/28/2021 20:12,8/29/2021 13:26
91347390,152700, €,41.377699,2.1909095,,36,1,1,,,,,,,0.0,,,,individual,1875.0,2,Barcelona,La Barceloneta,2.087092334,,,piso,,Barceloneta,0.685797985,10/4/2021 7:05,10/22/2021 15:52
91353903,93600, €,41.4451967,2.1852557,47.0,50,2,1,,,1.0, sur,3.0,,0.0,,,,na,,2,Barcelona,La Prosperitat,6.500215129,,,piso,,Torras i Bages,0.501947369,10/22/2021 20:53,11/11/2021 15:49
91359438,218000, €,41.407896,2.1603845,,47,1,1,,,,,,,1.0,,,,,,2,Barcelona,Gràcia,2.362172372,,,piso,,Joanic,0.287850891,8/29/2021 20:26,8/29/2021 20:26
91360683,147000, €,41.3773911,2.1694621,,45,2,1,1.0,1.0,1.0,,1.0,,0.0,,,,,1900.0,2,Barcelona,El Raval,1.169527709,,,piso,,Paral·lel,0.31461824,9/3/2021 10:16,9/8/2021 12:09
91371383,159000, €,41.379885,2.1661491,87.0,95,2,1,,1.0,1.0, sur,,,1.0,,,1.0,bomba,1900.0,2,Barcelona,El Raval,0.945421744,,,piso,,Sant Antoni,0.242769516,9/3/2021 11:33,10/4/2021 9:26
91372501,87000, €,41.4177715,2.159686,42.0,45,1,1,,,,,,,,,,,,,2,Barcelona,El Carmel,3.4305562,,,piso,,Alfons X,0.824072105,9/3/2021 12:18,11/12/2021 16:40
91378518,124000, €,41.4237822,2.1511135,67.0,70,3,1,,1.0,,,,,,,,,na,1973.0,2,Barcelona,Horta Guinardó,4.288487691,,,piso,,El Coll | La Teixonera,0.299222906,9/2/2021 16:12,9/6/2021 15:40
91379622,149000, €,41.4214044,2.2094669,,76,3,1,,,1.0, oeste,3.0,,1.0,,,1.0,na,1963.0,2,Barcelona,La Verneda i la Pau,4.977339661,,,piso,,Besòs,0.187871262,9/3/2021 10:16,9/8/2021 12:09
91384329,159500, €,41.4166758,2.1831092,30.0,46,2,1,,,,,,,0.0,,,,na,1975.0,2,Barcelona,Navas,3.384602352,,,piso,,Camp de l'Arpa,0.224493104,9/3/2021 11:33,9/8/2021 14:45
91388627,502000, €,41.4027757,2.2078408,,96,3,2,1.0,,1.0, norte,3.0,,1.0,,,,individual,2019.0,2,Barcelona,El Poblenou,3.570650601,,,piso,,Poblenou,0.387291741,8/28/2021 20:59,8/29/2021 14:06
